Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    4794/4794        cv::Mat_<double>::~Mat_() [49]
                0.00    0.00    2397/2397        cv::Mat_<double>::Mat_(int, int) [70]
                0.00    0.00    2397/2397        cv::MatCommaInitializer_<double> cv::operator<< <double, int>(cv::Mat_<double> const&, int) [74]
                0.00    0.00    2397/2397        cv::MatCommaInitializer_<double>::operator cv::Mat_<double>() const [75]
                0.00    0.00    2397/2397        cv::Scalar_<double>::Scalar_() [73]
                0.00    0.00    2397/9591        cv::Size_<int>::Size_(int, int) [38]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::MatCommaInitializer_<double>::MatCommaInitializer_(cv::Mat_<double>*) [67]
[60]     0.0    0.00    0.00    2397         cv::MatIterator_<double>::MatIterator_(cv::Mat_<double>*) [60]
                0.00    0.00    2397/2397        cv::MatConstIterator_<double>::MatConstIterator_(cv::Mat_<double> const*) [64]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::MatCommaInitializer_<double>::MatCommaInitializer_(cv::MatCommaInitializer_<double> const&) [66]
[61]     0.0    0.00    0.00    2397         cv::MatIterator_<double>::MatIterator_(cv::MatIterator_<double> const&) [61]
                0.00    0.00    2397/2397        cv::MatConstIterator_<double>::MatConstIterator_(cv::MatConstIterator_<double> const&) [65]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::MatConstIterator_<double>::MatConstIterator_(cv::Mat_<double> const*) [64]
[62]     0.0    0.00    0.00    2397         cv::MatConstIterator::MatConstIterator(cv::Mat const*) [62]
                0.00    0.00    2397/2397        cv::Mat::elemSize() const [78]
                0.00    0.00    2397/3597        cv::Mat::isContinuous() const [50]
                0.00    0.00    2397/2397        cv::Mat::ptr(int) const [76]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::MatConstIterator_<double>::MatConstIterator_(cv::MatConstIterator_<double> const&) [65]
[63]     0.0    0.00    0.00    2397         cv::MatConstIterator::MatConstIterator(cv::MatConstIterator const&) [63]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::MatIterator_<double>::MatIterator_(cv::Mat_<double>*) [60]
[64]     0.0    0.00    0.00    2397         cv::MatConstIterator_<double>::MatConstIterator_(cv::Mat_<double> const*) [64]
                0.00    0.00    2397/2397        cv::MatConstIterator::MatConstIterator(cv::Mat const*) [62]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::MatIterator_<double>::MatIterator_(cv::MatIterator_<double> const&) [61]
[65]     0.0    0.00    0.00    2397         cv::MatConstIterator_<double>::MatConstIterator_(cv::MatConstIterator_<double> const&) [65]
                0.00    0.00    2397/2397        cv::MatConstIterator::MatConstIterator(cv::MatConstIterator const&) [63]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::MatCommaInitializer_<double> cv::operator<< <double, int>(cv::Mat_<double> const&, int) [74]
[66]     0.0    0.00    0.00    2397         cv::MatCommaInitializer_<double>::MatCommaInitializer_(cv::MatCommaInitializer_<double> const&) [66]
                0.00    0.00    2397/2397        cv::MatIterator_<double>::MatIterator_(cv::MatIterator_<double> const&) [61]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::MatCommaInitializer_<double> cv::operator<< <double, int>(cv::Mat_<double> const&, int) [74]
[67]     0.0    0.00    0.00    2397         cv::MatCommaInitializer_<double>::MatCommaInitializer_(cv::Mat_<double>*) [67]
                0.00    0.00    2397/2397        cv::MatIterator_<double>::MatIterator_(cv::Mat_<double>*) [60]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::Scalar_<double>::Scalar_() [73]
[68]     0.0    0.00    0.00    2397         cv::Vec<double, 4>::Vec() [68]
                0.00    0.00    2397/2397        cv::Matx<double, 4, 1>::Matx() [72]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::MatCommaInitializer_<double>::operator cv::Mat_<double>() const [75]
[69]     0.0    0.00    0.00    2397         cv::Mat_<double>::Mat_(cv::Mat const&) [69]
                0.00    0.00    2397/2397        cv::Mat_<double>::operator=(cv::Mat const&) [71]
-----------------------------------------------
                0.00    0.00    2397/2397        align_frame(cv::Mat, cv::Point_<int>, cv::Point_<int>) [59]
[70]     0.0    0.00    0.00    2397         cv::Mat_<double>::Mat_(int, int) [70]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::Mat_<double>::Mat_(cv::Mat const&) [69]
[71]     0.0    0.00    0.00    2397         cv::Mat_<double>::operator=(cv::Mat const&) [71]
                0.00    0.00    2397/2397        cv::Mat::type() const [77]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::Vec<double, 4>::Vec() [68]
[72]     0.0    0.00    0.00    2397         cv::Matx<double, 4, 1>::Matx() [72]
-----------------------------------------------
                0.00    0.00    2397/2397        align_frame(cv::Mat, cv::Point_<int>, cv::Point_<int>) [59]
[73]     0.0    0.00    0.00    2397         cv::Scalar_<double>::Scalar_() [73]
                0.00    0.00    2397/2397        cv::Vec<double, 4>::Vec() [68]
-----------------------------------------------
                0.00    0.00    2397/2397        align_frame(cv::Mat, cv::Point_<int>, cv::Point_<int>) [59]
[74]     0.0    0.00    0.00    2397         cv::MatCommaInitializer_<double> cv::operator<< <double, int>(cv::Mat_<double> const&, int) [74]
                0.00    0.00    2397/2397        cv::MatCommaInitializer_<double>::MatCommaInitializer_(cv::Mat_<double>*) [67]
                0.00    0.00    2397/9588        cv::MatCommaInitializer_<double>& cv::MatCommaInitializer_<double>::operator,<int>(int) [39]
                0.00    0.00    2397/2397        cv::MatCommaInitializer_<double>::MatCommaInitializer_(cv::MatCommaInitializer_<double> const&) [66]
-----------------------------------------------
                0.00    0.00    2397/2397        align_frame(cv::Mat, cv::Point_<int>, cv::Point_<int>) [59]
[75]     0.0    0.00    0.00    2397         cv::MatCommaInitializer_<double>::operator cv::Mat_<double>() const [75]
                0.00    0.00    2397/2397        cv::Mat_<double>::Mat_(cv::Mat const&) [69]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::MatConstIterator::MatConstIterator(cv::Mat const*) [62]
[76]     0.0    0.00    0.00    2397         cv::Mat::ptr(int) const [76]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::Mat_<double>::operator=(cv::Mat const&) [71]
[77]     0.0    0.00    0.00    2397         cv::Mat::type() const [77]
-----------------------------------------------
                0.00    0.00    2397/2397        cv::MatConstIterator::MatConstIterator(cv::Mat const*) [62]
[78]     0.0    0.00    0.00    2397         cv::Mat::elemSize() const [78]
-----------------------------------------------
                0.00    0.00       1/2397        __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> __gnu_cxx::__ops::__iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>(get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}) [175]
                0.00    0.00       1/2397        __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>::_Iter_comp_iter(get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}) [174]
                0.00    0.00    2395/2397        __gnu_cxx::__ops::_Val_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>&&) [80]
[79]     0.0    0.00    0.00    2397         std::remove_reference<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}&>::type&& std::move<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}&>(get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}&) [79]
-----------------------------------------------
                0.00    0.00    2395/2395        __gnu_cxx::__ops::_Val_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> __gnu_cxx::__ops::__val_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>(__gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) [82]
[80]     0.0    0.00    0.00    2395         __gnu_cxx::__ops::_Val_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>&&) [80]
                0.00    0.00    2395/2397        std::remove_reference<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}&>::type&& std::move<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}&>(get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}&) [79]
-----------------------------------------------
                0.00    0.00    2395/2395        void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Val_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Val_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) [83]
[81]     0.0    0.00    0.00    2395         bool __gnu_cxx::__ops::_Val_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>::operator()<unsigned long, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(unsigned long&, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >) [81]
                0.00    0.00    2395/69191       __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator*() const [14]
                0.00    0.00    2395/22528       get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}::operator()(unsigned long, unsigned long) const [23]
-----------------------------------------------
                0.00    0.00      13/2395        void std::__insertion_sort<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) [221]
                0.00    0.00    2382/2395        void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) [231]
[82]     0.0    0.00    0.00    2395         __gnu_cxx::__ops::_Val_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> __gnu_cxx::__ops::__val_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>(__gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) [82]
                0.00    0.00    2395/2395        std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>&>(__gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>&) [84]
